날짜,시가,고가,저가,거래량,등락률,RSI,기관합계,기타법인,개인,외국인합계,종가
2022-06-27,135000,156600,131700,3082174,8.981555733761027,,-58506796100,-1707916900,83146819500,-22932106500,135900
2022-06-28,133900,136600,126100,1339086,-5.886681383370125,,2207014100,-606592400,18637976000,-20238397700,127900
2022-06-29,125400,125600,120800,787677,-5.08209538702111,,-3857268100,-488284900,3399208300,946344700,121400
2022-06-30,120600,122600,112000,924611,-6.507413509060955,,-2757184700,134779400,9383106200,-6760700900,113500
2022-07-01,112900,114600,108000,695589,-4.317180616740088,,-6482275900,1342241800,2733003300,2407030800,108600
2022-07-04,110400,112900,106900,648837,2.9465930018416207,,-2165607300,-171823900,3639498200,-1302067000,111800
2022-07-05,111900,121700,110400,820535,7.6923076923076925,,3944236100,180746100,-22794680400,18669698200,120400
2022-07-06,120700,122500,115000,499510,-4.485049833887043,,-6738377200,203935300,12489575000,-5955133100,115000
2022-07-07,116400,119200,115700,343429,1.2173913043478262,,2922309600,-28454900,-1788152300,-1105702400,116400
2022-07-08,120000,121400,118400,371124,2.147766323024055,,9328586500,-39179500,-10656836700,1367429700,118900
2022-07-11,119600,120200,114200,293996,-3.616484440706476,,-2323741100,-144372000,8877561600,-6409448500,114600
2022-07-12,113000,114100,110500,292517,-3.2286212914485164,,-1959786000,100145900,2670720100,-811080000,110900
2022-07-13,108000,120000,108000,1074732,8.205590622182147,,6660974900,-379623600,-32527475200,26246123900,120000
2022-07-14,127200,127300,114200,1906215,-2.5,41.56120100915644,-24562053900,-15078900,33137144400,-8560011600,117000
2022-07-15,115700,117700,110100,1792794,-4.700854700854701,36.600627381769094,-25499797900,126495500,40407052900,-15033750500,111500
2022-07-18,112300,113600,107700,1395732,-1.5246636771300448,35.20206182754171,11509451400,-429007400,23442852300,-34523296300,109800
2022-07-19,110000,112000,108500,1214631,0.7285974499089253,36.43304316170501,6335308100,-2152498200,-3778405300,-404404600,110600
2022-07-20,113800,114200,109700,1383052,-0.6329113924050633,35.79231645958123,3743801300,408841200,10025995900,-14178638400,109900
2022-07-21,111100,115400,110200,1686917,4.640582347588717,43.5777782577933,28420935800,-373033300,-37784784700,9736882200,115000
2022-07-22,117100,119900,116100,1634500,2.2608695652173916,47.09942374123147,27327350900,684573900,-36401475500,8389550700,117600
2022-07-25,117700,120500,116800,644565,0.4251700680272109,47.77451007050667,7044827500,-391678700,1010936500,-7664085300,118100
2022-07-26,117500,118400,113200,783952,-0.6773920406435224,46.74660350937751,697328300,-245723200,5683071300,-6134676400,117300
2022-07-27,115900,117500,115100,505338,-0.08525149190110827,46.611599675974,-407388600,-291612200,-4689038400,5388039200,117200
2022-07-28,119100,119900,116500,818259,1.4505119453924915,49.29262415596334,-1663058300,221410600,-14767236200,16208883900,118900
2022-07-29,120000,120700,118500,610438,0.42052144659377627,50.086545118576524,10198675700,-646791400,-14439777500,4887893200,119400
2022-08-01,119400,127900,118700,1734729,6.95142378559464,61.00198823155323,27157950200,196852200,-68154961300,40800158900,127700
2022-08-02,128000,128000,124200,823652,-1.7227877838684416,57.417732033659405,-2094636600,855575400,14531635400,-13292574200,125500
2022-08-03,124800,128500,124800,1000161,1.593625498007968,59.73398356480485,17534654500,-330536700,-15843084200,-1361033600,127500
2022-08-04,129500,133500,127300,1554544,0.39215686274509803,60.315157704829154,-9103801400,-335195900,-8841005400,18280002700,128000
2022-08-05,129500,131500,121400,2022989,-3.125,53.64451596599691,-21017348000,2341269700,49526485700,-30850407400,124000
2022-08-08,121800,124300,121000,1181132,-1.935483870967742,50.06663808997154,-13220133200,-1457430700,13175826900,1501737000,121600
2022-08-09,122600,123900,121200,926430,1.3980263157894737,52.48410987551137,-3182360000,611593000,-2264256800,4835023800,123300
2022-08-10,122000,124700,121500,716593,-0.7299270072992701,51.07432921089759,-7421287600,159836300,-1662897500,8924348800,122400
2022-08-11,125200,125200,119100,1394924,-0.8169934640522877,49.48384512945978,-13999085900,1690007500,32727188000,-20418109600,121400
2022-08-12,120700,121000,116500,998978,-2.3887973640856672,45.09787734272965,-17846098200,-711431900,30244761000,-11687230900,118500
2022-08-16,119400,119600,117400,784273,-0.33755274261603374,44.511841422197854,-7812545300,-37758700,11723027700,-3872723700,118100
2022-08-17,117800,119600,116800,729290,0.9314140558848433,46.56813831316973,1546630100,-522996100,4305641000,-5329275000,119200
2022-08-18,118100,119800,117400,717126,-1.2583892617449663,44.16464190743374,-3967621200,2831322500,9751134400,-8614835700,117700
2022-08-19,118200,118500,113500,994546,-3.143585386576041,38.8395841727779,-12630157300,1408247600,22256367800,-11034458100,114000
2022-08-22,112000,115600,111900,694416,-0.8771929824561403,37.52276131245205,-10228339500,1427151700,-1686743200,10487931000,113000
2022-08-23,112200,112600,110600,609277,-1.3274336283185841,35.574413547778605,3343930200,918294500,-4405861200,143636500,111500
2022-08-24,114400,116400,111600,899069,3.4080717488789234,43.568523563775216,10590510500,116857000,499458900,-11206826400,115300
2022-08-25,115500,116900,113700,575412,0.9540329575021683,45.670096401162716,7861192600,237623600,-12367711500,4268895300,116400
2022-08-26,117300,117800,113800,538908,-1.8900343642611683,42.278838921401686,53787100,173984000,339592700,-567363800,114200
2022-08-29,109500,113600,109500,643984,-2.0140105078809105,39.01693042419057,-1103617600,15597600,-2158271700,3246291700,111900
2022-08-30,111700,114200,111700,502527,0.17873100983020554,39.45437029588082,4172097000,127706900,2313452600,-6613256500,112100
2022-08-31,110900,112200,108800,925974,0.08920606601248886,39.68732546945502,-11187417300,-762078700,2273448000,9676048000,112200
2022-09-01,110200,110700,106600,961890,-4.991087344028521,32.21270053843817,-25789620900,-135373000,37820976100,-11895982200,106600
2022-09-02,107400,108400,106000,456087,-0.46904315196998125,31.639723896244618,35739500,830732400,-1025389500,158917600,106100
2022-09-05,103200,105700,102500,989839,-3.016022620169651,28.184439190487396,-1627058200,-440054800,-21723093300,23790206300,102900
2022-09-06,102900,106400,102900,590916,0.8746355685131195,30.48383724045223,7513568100,-1293511200,-9687479400,3467422500,103800
2022-09-07,103800,106300,101200,829732,0.48169556840077066,31.790467919546316,68969800,439069500,3980847400,-4488886700,104300
2022-09-08,106500,108500,105200,924757,3.547459252157239,40.67654185095241,17657179100,-1789598100,-12092862500,-3774718500,108000
2022-09-13,110400,111300,107200,1038789,0.3703703703703704,41.56287429950179,15166637000,-1279208500,-6035474200,-7851954300,108400
2022-09-14,104900,109100,102500,2213602,-1.2915129151291513,39.34705109244933,-2377643600,-3283626100,-5960482500,11621752200,107000
2022-09-15,107100,107400,103200,1396055,-3.177570093457944,34.5321369035329,-9521774400,927530100,23466225200,-14871980900,103600
2022-09-16,102200,103500,99500,1512218,-3.7644787644787647,29.997597235714665,-1177271300,-2577725600,18128426800,-14373429900,99700
2022-09-19,99800,102300,99500,1062995,0.3009027081243731,30.75089254422599,8623800700,409677100,-20082548600,11049070800,100000
2022-09-20,101600,105000,101200,971771,2.0,35.71727348758344,7963642800,-496173200,-7473170200,5700600,102000
2022-09-21,101400,105000,101000,918979,1.9607843137254901,40.32614525374117,5344523800,-1319604900,-6185171900,2160253000,104000
2022-09-22,102900,108600,102600,1131140,3.75,48.135104212389614,12569219400,-913018700,-20102553000,8446352300,107900
2022-09-23,107900,107900,100100,1600551,-6.302131603336422,38.6404314088401,-3872863300,3246428800,52177466700,-51551032200,101100
2022-09-26,98000,99700,92300,1585907,-8.704253214638971,30.308570926861876,8538657000,1615728000,-3827096900,-6327288100,92300
2022-09-27,92300,95600,90100,1161641,3.0335861321776814,35.10349128832088,11263869700,-607330500,-7750731800,-2905807400,95100
2022-09-28,94500,97600,91900,1060251,-3.1545741324921135,32.52168874652013,2960407600,2527177000,-11922312900,6434728300,92100
2022-09-29,95200,95400,90800,864850,-1.4115092290988056,31.442502031645404,4578627300,-139423100,-581024800,-3858179400,90800
2022-09-30,89000,91600,86900,998231,-2.973568281938326,29.27004131523394,377053600,906129500,-2875387700,1592204600,88100
2022-10-04,89600,92600,88700,778671,4.880817253121453,36.76364989447718,6082348000,260265300,-15059273800,8716660500,92400
2022-10-05,95500,95600,91300,721098,-1.0822510822510822,35.81337537866776,-4364160000,751124400,12197574600,-8584539000,91400
2022-10-06,92500,96800,92500,935919,5.798687089715536,44.065582731132444,14349054500,-577034900,-21506213600,7734194000,96700
2022-10-07,95100,99100,94100,732747,0.3102378490175801,44.500537840459124,5254297200,616560200,-5309776400,-561081000,97000
2022-10-11,95000,99100,95000,821592,1.443298969072165,46.58789366517653,2682125100,531343000,-6238979800,3025511700,98400
2022-10-12,99600,101200,98400,866789,1.1178861788617886,48.23526329742655,10796485900,1587421300,6448354100,-18832261300,99500
2022-10-13,99800,104800,99600,1234173,5.226130653266332,55.26017645317157,15676197600,-3324560700,-26224069400,13872432500,104700
2022-10-14,106300,106900,104200,971419,0.09551098376313276,55.38556667515465,10513017100,1702979100,10077430600,-22293426800,104800
2022-10-17,103800,109200,103600,1346295,4.103053435114504,60.51066669022829,4675165600,-1217885300,-17354153300,13896873000,109100
2022-10-18,110600,112400,102500,2818643,-3.9413382218148487,53.84891276726579,-27446646800,5887871900,63542470200,-41983695300,104800
2022-10-19,105300,109300,104900,1947701,1.3358778625954197,55.56418882069749,-4568656200,1502325400,-31743588900,34809919700,106200
2022-10-20,105200,105200,100800,1381990,-3.954802259887006,49.60749443978501,-14571968500,3269446500,24714013500,-13411491500,102000
2022-10-21,103700,109200,103100,2228353,4.313725490196078,55.044739729939714,17214657800,321842900,-25185389700,7648889000,106400
2022-10-24,107900,108300,105800,1019201,0.5639097744360901,55.745951564917846,10970437300,1629707800,-2941581600,-9658563500,107000
2022-10-25,107300,108900,102300,1193901,-3.2710280373831773,50.77103068321752,-5647927700,1659875500,22829375900,-18841323700,103500
2022-10-26,104300,105400,103200,615216,-0.1932367149758454,50.49372619379496,495255700,2233060100,-12708705800,9980390000,103300
2022-10-27,104600,110900,103500,2173083,7.357212003872217,59.53770800987189,25542530100,-1460126300,-67270048900,43187645100,110900
2022-10-28,109900,115300,108900,1843591,3.1559963931469794,62.8991273978486,-937663600,-448386200,-32108078700,33494128500,114400
2022-10-31,116700,117000,113200,961283,0.6118881118881119,63.551309431517105,1638601900,2121451200,1122260800,-4882313900,115100
2022-11-01,116400,117900,114500,933663,0.3475238922675934,63.941377565088075,-125602400,15264000,11564842800,-11454504400,115500
2022-11-02,115200,115900,108100,1796121,-5.021645021645021,54.78591761432421,-26828577600,3955882400,42049506500,-19176811300,109700
2022-11-03,106800,111900,106700,1001247,1.7319963536918872,56.96002256217562,-7031371200,110489600,-7714892000,14635773600,111600
2022-11-04,111000,112700,108700,816114,-1.4336917562724014,54.57994588350328,-6290181400,-450893700,7820292300,-1079217200,110000
2022-11-07,110100,110200,107300,827471,-1.1818181818181819,52.65478643601483,-11150867100,262014100,12594994500,-1706141500,108700
2022-11-08,108900,109500,104600,971591,0.09199632014719411,52.79272441940776,2805306000,983628400,-9006994200,5218059800,108800
2022-11-09,109400,109800,107500,737451,0.2757352941176471,53.23292834168847,-2969661500,396480800,9850330700,-7277150000,109100
2022-11-10,107100,109700,106800,899600,-2.016498625114574,49.581594288850404,-4676817900,-52899300,28363458300,-23633741100,106900
2022-11-11,111700,112900,109000,1752384,3.4611786716557527,55.15304048964904,30944150700,-1390535700,-32555062100,3001447100,110600
2022-11-14,112000,117000,111800,2325025,4.61121157323689,61.47278578928855,1264966700,-3511307900,-40138387700,42384728900,115700
2022-11-15,117400,118800,115000,1164795,0.7778738115816767,62.47766405985412,3378526800,592475900,6959637000,-10930639700,116600
2022-11-16,116800,116800,111100,1381227,-3.516295025728988,55.389998283531035,-11837037700,1650323900,49393015800,-39206302000,112500
2022-11-17,112500,112500,109700,575393,-1.511111111111111,52.71945801396416,-2776339400,768547500,5942524300,-3934732400,110800
2022-11-18,110800,111600,109000,622197,-1.3537906137184115,50.409992745059306,-6466290900,900013200,16440147100,-10873869400,109300
2022-11-21,109300,109300,104800,1107684,-3.568161024702653,44.90232922760562,-18533293800,1275976800,24625979000,-7368662000,105400
2022-11-22,105100,106100,102300,735515,-2.7514231499051234,41.28979809637683,-3200756600,981612600,13477161700,-11258017700,102500
2022-11-23,103600,105400,103100,588936,2.731707317073171,45.82201122219118,7826813300,-40556500,-877491800,-6908765000,105300
2022-11-24,107200,108800,106700,633634,3.323836657169991,50.92209661810811,7941339000,-114800100,-16014269400,8187730500,108800
2022-11-25,109500,114900,108500,1504283,4.227941176470589,56.6923356244227,5601060900,-3225477600,-52299045900,49923462600,113400
2022-11-28,113300,113300,108900,790658,-3.439153439153439,51.19643375654088,-11919392300,754992100,10421916100,742484100,109500
2022-11-29,109000,111000,108300,469756,0.91324200913242,52.46880381419857,7580942700,-268462100,-895988600,-6416492000,110500
2022-11-30,109700,113800,107500,1085218,2.986425339366516,56.49928501875164,14423428500,-3900420200,-23181767100,12658758800,113800
2022-12-01,116100,117000,114600,1069289,1.1423550087873462,58.00985089186418,20468830400,-1754267900,-48304317900,29589755400,115100
2022-12-02,115300,115400,109500,1426106,-4.5178105994787146,50.461560114185076,-24080845600,2655592400,74990177500,-53564924300,109900
2022-12-05,110000,110900,106000,878090,-2.9117379435850776,46.45551810881578,-8327839700,587090800,25942853600,-18202104700,106700
2022-12-06,105000,105900,103700,787926,-2.1555763823805063,43.76611814435051,-13246641000,2251081700,22981897400,-11986338100,104400
2022-12-07,103100,106000,103100,596945,0.5747126436781609,44.66606678658853,-2520021000,179808500,8495225400,-6155012900,105000
2022-12-08,104700,105600,103300,604990,-1.4285714285714286,42.82104452453798,-10406085500,240985100,5928646000,4236454400,103500
2022-12-09,104500,105000,99100,1493777,-2.4154589371980677,39.865392025932756,-6948998400,1147835400,47671107700,-41869944700,101000
2022-12-12,99500,101700,98900,617474,0.39603960396039606,40.57218229838992,7802751800,-6054600,-2403176100,-5393521100,101400
2022-12-13,100900,102300,100000,529918,0.8875739644970414,42.21779411957527,8336503100,1248030600,-5343321400,-4241212300,102300
2022-12-14,102200,105000,101400,596056,2.1505376344086025,46.14369242199989,6280972600,1282416400,-8822816100,1259427100,104500
2022-12-15,103000,105500,101700,474988,-2.3923444976076556,42.60150240605916,-5369095800,1298448600,6743661900,-2673014700,102000
2022-12-16,100100,102100,99800,451806,-0.9803921568627451,41.23786058645394,-2190132400,2785643300,-2402902400,1807391500,101000
2022-12-19,100100,101800,99500,378458,-0.7920792079207921,40.13115593378602,1226615900,398810700,-3221895000,1596468400,100200
2022-12-20,100200,101500,99300,427319,-0.499001996007984,39.419111426360374,-2681170400,222831800,3679188400,-1220849800,99700
2022-12-21,100200,101300,99300,452332,0.10030090270812438,39.64974327089466,51956300,243660400,-2790404800,2494788100,99800
2022-12-22,100700,101800,99900,396889,1.402805611222445,42.925691363668776,6502578300,560457700,-11261274000,4198238000,101200
2022-12-23,98900,99700,96400,800150,-4.150197628458498,36.52089608169344,-284979300,458239700,2707883300,-2881143700,97000
2022-12-26,96600,98000,95900,570527,0.30927835051546393,37.24120566621932,11167750400,47048300,-23038513700,11823715000,97300
2022-12-27,97600,99200,96900,887137,0.6166495375128468,38.738444574223195,17988815400,-2221810800,-23256508300,7489503700,97900
2022-12-28,97000,97800,91500,1388923,-5.822267620020429,31.138330298292303,-24811075000,1346636300,47190917500,-23726478800,92200
2022-12-29,92000,93300,90900,543767,-0.10845986984815618,31.023336010492855,-2912519000,961469200,-4299815600,6250865400,92100
2023-01-02,93100,96200,93100,710596,1.4115092290988056,34.41426260330603,-219014800,430887800,5354399300,-5566272300,93400
2023-01-03,93400,94300,91600,470258,-0.21413276231263384,34.1362253270716,330104000,44618900,3268030100,-3642753000,93200
2023-01-04,91000,94400,90100,463744,1.1802575107296138,37.14408838183663,1864773000,-111104800,-481292700,-1272375500,94300
2023-01-05,95100,96200,92500,441784,-1.6967126193001063,34.66434669383901,-4035831700,-79631600,12756893800,-8641430500,92700
2023-01-06,92000,94700,91100,447567,2.157497303128371,40.051846257204446,12967438400,-73386700,-12720613100,-173438600,94700
2023-01-09,96000,97500,95000,475897,2.956705385427666,46.68064204748744,1849179000,-140954400,-10121331600,8413107000,97500
2023-01-10,98700,99800,96500,534966,-1.0256410256410255,44.77634741494484,-8542199500,312926500,9164868600,-935595600,96500
2023-01-11,97800,99900,97300,485214,3.5233160621761654,51.95307585583635,6597477400,-302761200,-18984526400,12689810200,99900
2023-01-12,101000,101200,99100,449188,0.3003003003003003,52.53916513813641,700243400,925057100,831716600,-2457017100,100200
2023-01-13,100900,100900,99500,361081,-0.39920159680638717,51.634758463038125,-1961316400,-22164300,5043859200,-3060378500,99800
2023-01-16,100000,101000,99900,365996,0.501002004008016,52.7301256719451,-88416100,141315400,3849212400,-3902111700,100300
2023-01-17,100100,101000,98800,424922,-0.897308075772682,50.51252843855113,-7456320900,-223055900,-455180900,8134557700,99400
2023-01-18,99800,100500,98100,352302,-0.5030181086519114,49.27275343735503,-201379900,10505900,2832515900,-2641641900,98900
2023-01-19,98800,99000,97000,399268,-1.4155712841253791,45.877397886090996,-4343546100,163980500,7195640100,-3016074500,97500
2023-01-20,97500,99500,97100,381727,1.948717948717949,50.82953842043386,681677200,853500,-7442043200,6759512500,99400
2023-01-25,100600,101800,100400,572531,2.3138832997987926,56.069621319542605,5143027700,-345810400,-18529657100,13732439800,101700
2023-01-26,102700,105500,101400,1161366,3.638151425762045,62.916240864239676,6913166700,220798700,-28746908700,21612943300,105400
2023-01-27,107200,107300,103900,748283,-1.0436432637571158,59.926026161160976,-8647683800,289386600,12062080200,-3703783000,104300
2023-01-30,105000,106200,102400,663096,-0.862895493767977,57.51737891564069,-5006307100,318642600,6278753000,-1591088500,103400
2023-01-31,100500,101300,99000,1324971,-3.481624758220503,49.02848894545039,-5352400500,721726300,38142007300,-33511333100,99800
2023-02-01,101000,109600,100800,2337574,9.418837675350701,63.97806536570413,26003646200,1097205700,-98731926600,71631074700,109200
2023-02-02,110400,114400,110400,1879935,4.395604395604396,68.98102391044506,34798058600,-1399475400,-52336392400,18937809200,114000
2023-02-03,113600,116200,112000,1513973,0.08771929824561403,69.07738009585881,-495010600,-1390601600,-15907088700,17792700900,114100
2023-02-06,113600,120400,113100,2397142,4.031551270815075,73.20128486604884,2464684500,2041395500,-52659987500,48153907500,118700
2023-02-07,119500,126300,118800,2357801,2.611625947767481,75.56618185569289,1367251300,-239770400,-32594187300,31466706400,121800
2023-02-08,123600,124600,119700,1571643,0.16420361247947454,75.71507953428413,-14753005600,321470500,10094179100,4337356000,122000
2023-02-09,121600,131400,120700,3910409,7.131147540983607,81.10823620743787,-36312027000,-125612800,-66457268500,102894908300,130700
2023-02-10,135400,139700,128700,2873415,1.5302218821729152,82.09276905954005,-18139515500,339723500,18741238100,-941446100,132700
2023-02-13,132600,142500,130400,3447025,4.747550866616428,84.78296010021604,-45279710400,1329558400,25872139200,18078012800,139000
2023-02-14,141900,142300,134300,2241781,1.079136690647482,85.3473838167732,-10491502600,-1828498500,-13156211300,25476212400,140500
2023-02-15,142500,149000,139500,3489156,0.42704626334519574,85.57781999360861,-54051009500,4420879000,25882174300,23747956200,141100
2023-02-16,145500,149000,140800,2350333,4.5357902197023385,87.78458944168648,612154800,1333871200,-40103810200,38157784200,147500
2023-02-17,144000,149100,140500,2554317,-0.47457627118644063,86.23045186133687,-29140912900,-1009283300,14437512200,15712684000,146800
2023-02-20,147100,149300,142600,2058218,0.3405994550408719,86.41545240608835,-5877227900,709222200,38084270000,-32916264300,147300
2023-02-21,147300,161700,144900,4616237,9.164969450101832,90.23160023897265,-21575430000,181693500,-24650047500,46043784000,160800
2023-02-22,159100,168000,153000,4546902,-0.18656716417910446,89.62903937358186,-36630223000,1971831900,121358547700,-86700156600,160500
2023-02-23,163000,164200,150600,3029756,-3.3021806853582554,79.5252021183292,-3337738600,1034520900,58153763200,-55850545500,155200
2023-02-24,155200,161100,155200,2302622,2.6417525773195876,81.28299102617954,-7440443000,1529916300,-24370736200,30281262900,159300
2023-02-27,158000,169500,156700,3737868,4.708097928436912,83.99059092024598,-6607972500,1485543300,8026678700,-2904249500,166800
2023-02-28,168200,169300,163000,2648559,-0.2997601918465228,83.12724497941353,-2226277400,-979327300,37143631000,-33938026300,166300
2023-03-02,166600,171200,158100,3110187,-3.96873120865905,72.52920089286962,-53900704900,40815100,40361034000,13498855800,159700
2023-03-03,161600,182600,161400,5116799,14.026299311208515,81.26118894627513,8667077100,-6253674200,-135837117400,133423714500,182100
2023-03-06,199800,217000,192500,8059503,19.16529379461834,87.77908720472513,-77974171400,-1716095300,178943241700,-99252975000,217000
2023-03-07,208000,216500,201500,4372985,-5.299539170506913,78.13485907571587,-26392577500,3365169500,63487309500,-40459901500,205500
2023-03-08,199400,215500,199400,3677052,1.70316301703163,78.89486915302486,-8008868700,4889831300,23910232700,-20791195300,209000
2023-03-09,215000,215500,197100,2913212,-1.9138755980861244,75.65819002092805,-16505674700,3459089900,72437248300,-59390663500,205000
2023-03-10,196100,203000,193100,2456200,-5.560975609756098,67.19701960701289,-79565571200,9445079100,23159824200,46960667900,193600
2023-03-13,190400,205500,190300,3398373,4.855371900826446,70.16032411644466,-16973763000,-7763669400,-6653829400,31391261800,203000
2023-03-14,210000,211500,193300,3476619,-3.201970443349754,65.73800876102146,-55263551100,-1696219100,89343404200,-32383634000,196500
2023-03-15,206500,214000,200500,4072893,8.9058524173028,71.03202876731062,20854801000,-10130274500,-29641415000,18916888500,214000
2023-03-16,223500,229500,211000,4006835,0.9345794392523363,71.57264131086441,-26868453500,-1023658500,130293725000,-102401613000,216000
2023-03-17,217000,218000,199200,3388296,-7.4074074074074066,61.658882332588796,-6847072900,-1745544300,67006833300,-58414216100,200000
2023-03-20,184600,204500,181400,3452514,2.0,63.037296512154114,-17751658900,-137091000,-41447241600,59335991500,204000
2023-03-21,204000,208500,197300,2193086,0.24509803921568626,63.21531972934645,-7487563300,1084655500,35122605300,-28719697500,204500
2023-03-22,209500,215500,204000,2700971,4.400977995110025,66.356357208859,12595052000,-4816401500,-49389811500,41611161000,213500
2023-03-23,212500,262500,210000,9261725,10.070257611241217,72.41596553437877,-10690519000,1603560000,-97796332500,106883291500,235000
2023-03-24,245000,245500,225000,4120060,-0.851063829787234,71.13249529372769,-43871141500,13773309500,175867373000,-145769541000,233000
2023-03-27,233000,238500,223500,2796705,-3.004291845493562,66.67811281818001,-16874122000,6353944500,125944136000,-115423958500,226000
2023-03-28,227500,229500,213000,2762048,-0.8849557522123894,65.41764715265269,38673461000,-1653321000,11999589000,-49019729000,224000
2023-03-29,222500,235500,219000,3256078,4.017857142857143,68.31987683283063,-11075390000,2260339000,25880190000,-17065139000,233000
2023-03-30,235500,239000,223000,2578123,-2.7896995708154506,64.1336864438052,-28527710000,313254000,80765941500,-52551485500,226500
2023-03-31,218500,225000,216000,1796010,-0.8830022075055187,62.85745333959601,-5268365000,-5383536500,-17924647500,28576549000,224500
2023-04-03,231000,236500,222000,2608823,3.34075723830735,65.62032975600903,-6828688500,2429672000,-6964908500,11363925000,232000
2023-04-04,232000,238500,221500,1915939,-3.2327586206896552,60.753504014713016,-3635057000,791245000,59586288500,-56742476500,224500
2023-04-05,224500,237000,220000,2132786,4.67706013363029,64.70067964358896,43021880500,-3701953000,-94013078000,54693150500,235000
2023-04-06,233000,247500,230000,2352283,5.319148936170213,68.73235975640306,26829844500,454862000,-61625598500,34340892000,247500
2023-04-07,251500,261500,245000,3446298,4.040404040404041,71.53346249736279,16608351000,411851000,5129907000,-22150109000,257500
2023-04-10,258000,315500,257500,9194122,13.592233009708737,78.71924034469232,-97536152000,-3002755000,87236741500,13302165500,292500
2023-04-11,302000,308500,282000,4639599,0.6837606837606838,79.04476088426382,-24146660500,-14352711500,54021755500,-15522383500,294500
2023-04-12,290000,304000,276000,4427300,-6.281833616298811,68.59283254505982,-16025263500,-32647154500,23653553000,25018865000,276000
2023-04-13,261500,278000,250000,4702433,-2.717391304347826,64.8491269750536,658193000,-2110239500,-8592499500,10044546000,268500
2023-04-14,276500,282000,266000,2308384,3.35195530726257,67.16505556082816,7061872500,-10360027000,1409042000,1889112500,277500
2023-04-17,278500,295000,274500,2601181,5.9459459459459465,70.94461977777033,-30147583000,-2267299500,23196976000,9217906500,294000
2023-04-18,297000,300000,286500,2416820,0.6802721088435374,71.37473585925132,-13007529000,-6457429500,39909391000,-20444432500,296000
2023-04-19,294000,304500,290000,1774759,-0.6756756756756757,70.25473234733045,-8493003500,-6903748000,-4940809500,20337561000,294000
2023-04-20,289000,300500,289000,1359064,0.0,70.25473234733045,-5120628000,6952752500,-8068503000,6236378500,294000
2023-04-21,294000,297500,272500,2095094,-7.312925170068027,58.75921133784589,-6580108500,-4889696000,56282672500,-44812868000,272500
2023-04-24,264000,280000,264000,1686722,-0.5504587155963303,58.04560304886179,-5086870500,-6177913000,-22696526500,33961310000,271000
2023-04-25,274500,275500,248500,2949117,-6.4575645756457565,50.361179503634865,11981729000,-8041066000,43163890500,-47104553500,253500
2023-04-26,252500,255500,242500,2117088,-4.339250493096647,46.21923706886953,-5432408000,1789132500,4768233500,-1124958000,242500
2023-04-27,241500,271000,238500,2973374,11.134020618556702,55.82333999566698,8820800500,-8073913000,-12347880500,11600993000,269500
2023-04-28,281000,282500,261000,2651234,-0.927643784786642,54.84668503896929,-7950494000,-4115114500,79252886500,-67187278000,267000
2023-05-02,268500,276500,259500,1515819,0.0,54.84668503896929,-2440644500,1322616500,49695520500,-48577492500,267000
2023-05-03,262500,263000,247500,1559531,-6.5543071161048685,48.025433819384595,-8159756000,2313116500,40840297000,-34993657500,249500
